id,monetary,emissions,new_des_prod,old_des_prod,ship_prod,ES_cap,WS_new_cap,pv_prd_prc
46,10.57253989,40.351723,0.8827060003822345,0.11729399961776554,0.0,0.0,0.0,1.0
47,11.60811857,34.611824,0.8939604178726431,0.10603958212735687,0.0,0.0,0.0,1.0
48,11.219262452999999,36.351945,0.23614653167600952,0.7638534683239906,0.0,0.0,0.0051105858158019875,1.0
49,9.72302191,35.410571,0.3902233658768419,0.609776634123158,0.0,0.0,0.0,1.0
50,10.349911692,39.345219,0.9192253374411935,0.08077466255880641,0.0,0.0,0.3414947802107935,1.0
51,11.80925448,45.020406,0.9128625026332966,0.08713749736670354,0.0,0.0,0.0,1.0
52,10.4345662948,34.200994,0.2940378658445642,0.7059621341554357,0.0,0.011584684613626385,0.08628048196015467,0.999557
53,9.495401560000003,41.69392,0.9422036979202815,0.05779630207971859,0.0,0.0,0.0,1.0
54,11.02263284,45.103325,0.8797459941732817,0.12025400582671822,0.0,0.0,0.0,1.0
55,11.217210582,44.822553,0.8905537886019849,0.10944621139801515,0.0,0.0,0.0979756421901994,1.0
56,10.727421470000001,39.086647,0.883353818802123,0.11664618119787687,0.0,0.0,0.0,1.0
57,9.51645728,40.855462,0.31452984589887467,0.6854701541011253,0.0,0.0,0.0,1.0
58,12.47051439,51.460184,0.9417498074733963,0.058250192526603586,0.0,0.0,1.0000000030854068,1.0
59,10.462597789999998,37.962083,0.9619156090075386,0.038084390992461345,0.0,0.0,0.0,1.0
60,12.822414647,43.12245657,0.8747237185903234,0.11586465637961722,0.009411625030059424,0.0,0.02907329601293364,1.0
61,10.918986279999999,42.406881,0.9007021779942658,0.09929782200573425,0.0,0.0,0.0,1.0
62,11.348610908,42.297184,0.9288768506718939,0.07112314932810632,0.0,0.0,0.06404264251148399,1.0
63,12.44679655,38.601535,0.8711551272522169,0.12884487274778314,0.0,0.0,0.0,1.0
64,12.332194509999999,41.144112,0.480859384463423,0.5191406155365772,0.0,0.0,0.0,1.0
65,12.475685217999999,42.373062,0.9816356988523544,0.018364301147645576,0.0,0.0,0.0,1.0
66,12.7153535,46.180462,0.8794398941620739,0.12056010583792606,0.0,0.0,0.0,1.0
67,13.510626455999999,50.508176,0.9331690099648748,0.0668309900351251,0.0,0.0,0.1930307859771991,1.0
68,10.90706891,43.098013,0.854549557470527,0.14545044252947315,0.0,0.0,0.0,1.0
69,13.157796982,39.013928,0.8377866356691064,0.1622133643308936,0.0,0.0,0.09101478163812418,1.0
70,9.71098999,34.629876,0.9432717208193329,0.056728279180667245,0.0,0.0,0.0,1.0
71,9.583270066800003,42.629764,0.8544693976244634,0.14553060237553672,0.0,0.0,0.0023410546994374285,1.0
72,10.8367778947,42.840835,0.7781141521407079,0.22188584785929213,0.0,0.0,0.002280292155546484,1.0
73,12.47117726,38.578533,0.9063565058604002,0.0936434941395997,0.0,0.0,0.0,1.0
74,13.52911686,46.907595,0.9408498185201416,0.059150181479858524,0.0,0.0,0.0,1.0
75,14.25391907,48.45999,0.9059884330351871,0.09401156696481291,0.0,0.0,0.0,1.0
76,12.295201720000001,40.194623,1.0,0.0,0.0,0.0,0.0,1.0
77,14.229193866000001,45.959706,0.42966754802362567,0.5703324519763743,0.0,0.0,0.03329944218322483,1.0
78,11.70037963,35.445611,0.908720154186269,0.09127984581373108,0.0,0.0,0.0,1.0
79,12.309643659,50.936148,0.9133434382303778,0.08665656176962216,0.0,0.0,0.0,1.0
80,12.158791043999999,52.267057,0.3745818646595144,0.6254181353404856,0.0,0.0,0.07916611058768962,1.0
81,12.06237673,48.895436,0.9077635663974996,0.09223643360250051,0.0,0.0,0.0,1.0
82,12.556174399,43.608639,0.9770249167209991,0.02297508327900083,0.0,0.0,0.02305776756113304,1.0
83,11.06285817,41.332767,0.8883847551231823,0.11161524487681777,0.0,0.0,0.0,1.0
84,11.485270071,36.439809,0.3653560005741065,0.6346439994258936,0.0,0.0,0.00855189115781878,1.0
85,9.31021716,41.811107,0.39556906498077427,0.6044309350192257,0.0,0.0,0.0,1.0
86,11.216817854499999,41.110494126,0.8679824144251321,0.1310441779766653,0.0009734075982027313,0.0,0.0,1.0
87,10.367973342,35.860372,0.9470925027205668,0.05290749727943322,0.0,0.0,0.06634924007801773,1.0
88,11.102340528000001,50.466066,0.9353842873251891,0.06461571267481098,0.0,0.0,0.016394002110410553,1.0
89,8.5941777,37.393751,0.8573007313974481,0.14269926860255186,0.0,0.0,0.0,0.999201
90,10.224046840000002,46.952178,0.786634039831653,0.21336596016834702,0.0,0.0,0.0,1.0
91,12.17471721,42.570962,0.9243012374265782,0.07569876257342173,0.0,0.0,0.0,1.0
92,12.07570839,37.099444,0.9308889433683049,0.06911105663169514,0.0,0.0,0.0,1.0
93,11.08170748,51.875415,0.947130969935471,0.05286903006452901,0.0,0.0,0.546341610797856,1.0
94,12.28989034,47.093297,0.867547413254139,0.13245258674586102,0.0,0.0,0.0,1.0
95,10.189899630000001,37.162585,0.9309941991340127,0.06900580086598718,0.0,0.0,0.0,1.0
96,9.17544452,32.536014,0.8636676702420695,0.1363323297579305,0.0,0.0,0.0,1.0
97,12.2268926,48.500676,0.9008858628111037,0.09911413718889632,0.0,0.0,0.0,1.0
98,10.900205119999999,44.142275,0.9191942144983078,0.08080578550169205,0.0,0.0,0.0,1.0
99,10.49891814,40.087893,0.9905752619466116,0.009424738053388367,0.0,0.0,0.06055085664986656,1.0
100,13.285274800000002,50.303808,0.3912265188381357,0.6087734811618644,0.0,0.0,0.0,1.0
101,11.867983,39.870049,0.7305539881414734,0.26944601185852657,0.0,0.0,0.0,1.0
102,12.140533356,42.516385,0.9407932992372149,0.05920670076278506,0.0,0.0,0.05093981211369714,1.0
103,13.435142164999998,45.825491,0.9566532092984982,0.04334679070150179,0.0,0.0,0.01081603828314302,1.0
104,11.033121289999999,42.085099,0.9523666426140752,0.04763335738592483,0.0,0.0,0.0,1.0
105,12.1526459,41.27134,0.9629036331104863,0.037096366889513545,0.0,0.0,0.0,1.0
106,11.334342446,36.739522,0.8709557492095173,0.12904425079048268,0.0,0.0,0.04759134454490991,1.0
107,10.482337739999998,39.099529,0.9367942473008101,0.06320575269918977,0.0,0.0,0.06702167004480186,1.0
108,10.64364381,42.838705,0.8525524499366677,0.14744755006333227,0.0,0.0,0.0,1.0
109,11.377680615000001,48.555078,0.9073171626363522,0.09268283736364781,0.0,0.0,0.040064434441933756,1.0
110,9.264591339999999,35.699894,0.8657940617760487,0.13420593822395133,0.0,0.0,0.0,1.0
111,12.798841688100001,45.162885,0.34099668049049864,0.6590033195095013,0.0,0.0,0.06601829153800493,1.0
112,11.75064999,38.237546,0.92050799283881,0.07949200716118994,0.0,0.0,0.0,1.0
113,12.478619570000001,44.478945,0.5143811320233785,0.48561886797662124,0.0,0.0,0.0,1.0
114,11.44957031,39.353917,0.8450476019496599,0.15495239805034006,0.0,0.0,0.0,1.0
115,14.241377980000001,46.737748,0.869831634355555,0.13016836564444506,0.0,0.0,0.0,1.0
116,10.55531917,39.280514,0.9377224289352374,0.062277571064762546,0.0,0.0,0.0,1.0
117,13.44422159,47.505085,0.920272426033409,0.0797275739665912,0.0,0.0,0.0,1.0
118,11.635151279999999,50.541636,0.9458672250473987,0.05413277495260125,0.0,0.0,0.0,1.0
119,10.76902115,40.863334,0.9370969595854375,0.0629030404145625,0.0,0.0,0.0,1.0
120,9.557646170000002,44.754031,0.3087848231051015,0.6912151768948985,0.0,0.0,0.0485493467837354,1.0
121,12.66633229,39.909133,0.9390785428147235,0.06092145718527653,0.0,0.0,0.05710128808376004,1.0
122,10.572232526799999,44.151065,0.8692160229023103,0.13078397709768966,0.0,0.0,0.0007476613374109625,1.0
123,10.004803221000001,44.903236,0.8806148907996072,0.11938510920039284,0.0,0.0,0.020272171847076283,1.0
124,21.022361370000002,37.0778926,0.0,0.03228244191603167,0.9677175580839683,0.0,0.5177361411379927,1.0
125,13.636952593,43.636836,0.8944534571650139,0.10554654283498617,0.0,0.0,0.0,1.0
126,11.329916854,41.948377,0.9397887631907329,0.06021123680926711,0.0,0.0,0.02724339521946546,1.0
127,9.257821430000002,39.879997,0.9726891011439684,0.02731089885603156,0.0,0.0,0.0,1.0
128,11.62719443,40.712051,0.8574843200895435,0.14251567991045644,0.0,0.0,0.0,1.0
129,12.21817523,39.621262,0.898866635007764,0.10113336499223602,0.0,0.0,0.0,1.0
130,15.427782159,54.480564,0.8958299155243223,0.10417008447567781,0.0,0.0,0.0,1.0
131,10.02323835,41.663909,0.7701239041556478,0.22987609584435215,0.0,0.0,0.0,1.0
132,8.82948633,36.321361,0.8663393190165212,0.13366068098347875,0.0,0.0,0.0,1.0
133,8.74723665,32.920991,0.9275417927402212,0.07245820725977876,0.0,0.0,0.0,1.0
134,8.979377620000001,37.07787,0.2477448907739512,0.7522551092260489,0.0,0.0,0.0,1.0
135,10.470337001,48.653147,0.9061595846305001,0.09384041536950005,0.0,0.0,0.030725332742703004,1.0
136,11.868676113000001,37.711857,0.8466916971400673,0.15330830285993258,0.0,0.0,0.05552237272957784,1.0
137,10.520960925699999,40.548058,0.962283373757718,0.03771662624228191,0.0,0.0,0.0029335848871702894,1.0
138,11.639645289999999,47.241539,0.8989682081951814,0.10103179180481861,0.0,0.0,0.0,1.0
139,11.098966630000001,42.075555,0.8788356717497904,0.12116432825020965,0.0,0.0,0.0,1.0
140,11.06578994107218,41.88305199999957,0.9461691351694784,0.0538308648305575,-3.583946996841564e-14,2.2395239494838713e-09,0.19541921723111225,1.0
141,12.562797896000001,47.914912,0.9617732975990674,0.03822670240093249,0.0,0.0,0.0,1.0
142,11.98996756,37.564608,0.8088141623422019,0.19118583765779795,0.0,0.0,0.0,1.0
143,12.934224593800002,37.244377,0.88389977847542,0.11610022152458001,0.0,0.0,0.0017850440403462768,1.0
144,9.93848855,43.457296,0.8408893113373127,0.15911068866268735,0.0,0.0,0.0,1.0
145,10.39253098,45.206564,0.8711626283367924,0.1288373716632077,0.0,0.0,0.0,1.0
146,12.61403079,41.489829,0.8875505160062334,0.11244948399376668,0.0,0.0,0.0,1.0
147,11.2284551272,40.954446,0.3899352188798762,0.6100647811201237,0.0,0.0,0.0,1.0
148,11.486225359999999,45.408937,0.8949770691814748,0.10502293081852511,0.0,0.0,0.0,1.0
149,10.468385241878499,31.080943,0.9811096145031958,0.01889038549680415,0.0,3.100066345521376e-09,0.056782866159646395,1.0
150,10.497823462,36.103781,0.29582558618186433,0.7041744138181357,0.0,0.0,0.0172665627174744,1.0
151,11.05435852,39.134835,0.895286689938573,0.10471331006142708,0.0,0.0,0.0,1.0
152,10.123463441988005,42.628078,0.940438711624445,0.05956128837555491,0.0,0.0,0.00018509778220545642,1.0
153,14.757105692,47.42253,0.9037751425099532,0.09622485749004697,0.0,0.0,0.0,1.0
154,9.41224614,33.15016,0.7977970484324669,0.20220295156753304,0.0,0.0,0.0,1.0
155,15.13869293,53.25179,0.40031459128133223,0.5996854087186678,0.0,0.0,0.0,1.0
156,9.51028575,33.271767,0.8781392804083303,0.12186071959166968,0.0,0.0,0.0,1.0
157,13.027151210000001,43.951722,0.9488453359155424,0.05115466408445765,0.0,0.0,0.0,1.0
158,11.71375634,42.090319,0.9096004850895303,0.09039951491046974,0.0,0.0,0.0,1.0
159,12.31502805,46.348363,0.8232561363583317,0.17674386364166833,0.0,0.0,0.0,1.0
160,11.1457759,43.739673,0.9209521404489823,0.07904785955101759,0.0,0.0,0.0,1.0
161,14.8370569683,52.471445,0.8653135404657625,0.13468645953423763,0.0,0.0,0.0,1.0
162,12.59421314,40.681422,0.8691380554542829,0.13086194454571695,0.0,0.0,0.0,1.0
163,10.7180745,39.023433,0.4642651591795486,0.5357348408204514,0.0,0.0,0.0,1.0
164,10.42019109,46.628801,0.8583039298684856,0.14169607013151425,0.0,0.0,0.0,1.0
165,11.643520480000001,42.21588,0.9460113048715881,0.05398869512841197,0.0,0.0,0.08563676834281914,1.0
166,11.37556221,42.920796,0.8492345168218967,0.15076548317810326,0.0,0.0,0.0,1.0
167,10.51198369,41.991319,0.9276027324498477,0.07239726755015237,0.0,0.0,0.0,1.0
168,10.6740911,44.235562,0.864174505578929,0.1358254944210711,0.0,0.0,0.0,1.0
169,10.459279109999999,36.002098,0.9487891185332669,0.051210881466733124,0.0,0.0,0.10853774451865494,1.0
170,9.348046246,35.99948,0.9372962535793632,0.06270374642063678,0.0,0.0,0.03815410396220021,1.0
171,11.22357865,47.453103,0.897230358782279,0.10276964121772104,0.0,0.0,0.43068696017995406,1.0
172,9.070744679999999,39.817049,0.42569208754277277,0.5743079124572272,0.0,0.0,0.0,0.998527
173,12.165297158,48.68528,0.9289112013653682,0.0710887986346317,0.0,0.0,0.0,1.0
174,11.015459569999999,34.159078,0.933646596590651,0.06635340340934905,0.0,0.0,0.0,1.0
175,13.0123648,39.163795,0.35921950044071194,0.6407804995592881,0.0,0.0,0.04650560290177842,1.0
176,11.59624079,41.989879,0.4212637956958784,0.5787362043041216,0.0,0.0,0.03136192094003013,1.0
177,13.690945211999999,46.779729,0.3596554018519828,0.6403445981480173,0.0,0.0,0.0,1.0
178,9.778012984,36.340758,0.964238313712939,0.035761686287060876,0.0,0.0,0.9999999699354146,1.0
179,12.34893612,37.787839,0.7652271341054782,0.2347728658945218,0.0,0.0,0.0,1.0
180,10.014494800000001,36.603464,0.8279605189581186,0.1720394810418814,0.0,0.0,0.0,1.0
181,13.147576376,48.150037,0.959814753978142,0.04018524602185819,0.0,0.0,0.31005884172052806,1.0
182,9.949990193,42.907747,0.9650980486472281,0.034901951352771854,0.0,0.0,0.025955250754230833,1.0
183,14.725418880000001,44.243495,0.8904047254434708,0.10959527455652926,0.0,0.0,0.0,1.0
184,10.47534393,39.624446,0.8798589273601857,0.12014107263981444,0.0,0.0,0.0,1.0
185,11.18501036,40.158875,0.9344001861922567,0.06559981380774327,0.0,0.0,0.0,1.0
186,9.638587880000001,35.319529,0.8806368875393952,0.11936311246060476,0.0,0.0,0.0,1.0
187,9.476815779999999,36.638162,0.8244707693522354,0.17552923064776463,0.0,0.0,0.0,1.0
188,14.039112918999999,43.416381,0.8893788457027888,0.11062115429721119,0.0,0.0,0.02700807088640691,1.0
189,12.268713609999999,41.482268,0.9171402505049822,0.0828597494950177,0.0,0.0,0.0,1.0
190,11.820530978,44.194131,0.9377922113881921,0.06220778861180786,0.0,0.0,0.02582913344246037,1.0
191,13.278960729219863,50.84904799999993,0.9871756083024529,0.01282439169754913,-2.087835692528471e-15,1.7121185808549313e-08,0.13670395593222234,1.0
192,12.1715565,40.886459,0.875999855779387,0.12400014422061292,0.0,0.0,0.0,1.0
193,11.03351691,29.985963,0.9043020031208281,0.09569799687917195,0.0,0.0,0.007458200963030097,0.998867
194,9.86188313,42.338543,0.9329034008958438,0.06709659910415626,0.0,0.0,0.0,1.0
195,12.223645099999999,42.191577,0.8945502542398015,0.10544974576019849,0.0,0.0,0.0,1.0
196,11.946802443999998,45.144785,0.8604775052110455,0.1395224947889544,0.0,0.0,0.021459566915755398,1.0
197,9.14958815,34.798787,0.9632373095754734,0.0367626904245266,0.0,0.0,0.0,1.0
198,11.5703622519,33.287933,0.8728851961440175,0.12711480385598253,0.0,0.0,0.00674304767431567,1.0
199,10.04452114,36.89056,0.36560596556816155,0.6343940344318385,0.0,0.0,0.0,0.999997
200,11.234764419,42.638192,0.9397240754599867,0.060275924540013306,0.0,0.0,0.022597856088903846,1.0
201,11.921881342999999,46.501446,0.9608112257400286,0.03918877425997128,0.0,0.0,0.006350864415560066,1.0
202,14.505006393999999,48.095644,0.945540260254613,0.054459739745387155,0.0,0.0,0.03647353552650283,1.0
203,10.594784995,42.186797,0.8386794529056901,0.16132054709430982,0.0,0.0,0.01611992278042694,1.0
204,12.03917683,40.284672,0.8841350445241385,0.11586495547586151,0.0,0.0,0.0,1.0
205,11.931399390000001,41.001121,0.8371211398871895,0.16287886011281047,0.0,0.0,0.0,1.0
206,11.370329689,39.752637,1.0,0.0,0.0,0.0,0.2952894448186259,1.0
207,10.4151320623,40.024411,0.9377487452305743,0.062251254769425786,0.0,0.0,0.005612569353711786,1.0
208,10.17047961,33.863343,0.931872012069373,0.06812798793062697,0.0,0.0,0.0,1.0
209,11.27289341,45.417268,0.8689674399375419,0.131032560062458,0.0,0.0,0.0,1.0
210,12.053092339600001,46.181772,0.933284501972768,0.06671549802723188,0.0,0.0,0.0051371779825012944,1.0
211,9.21217416,44.640789,0.8287712231401545,0.1712287768598454,0.0,0.0,0.0,1.0
212,9.60741099,40.646367,0.9298256653079124,0.07017433469208759,0.0,0.0,0.0,1.0
213,12.20560156,41.796905,0.9710415605556731,0.02895843944432688,0.0,0.0,0.0,1.0
214,9.67658116,32.784519,0.9977998469382775,0.002200153061722652,0.0,0.0,0.0,1.0
215,11.9310807826,40.99003,0.9438684679341517,0.05613153206584819,0.0,0.0,0.09785720608328359,1.0
216,10.65923868,36.274305,0.9304519101713551,0.0695480898286449,0.0,0.0,0.0,1.0
217,14.4829501,50.874178,0.45717418395746623,0.5428258160425337,0.0,0.0,0.0,1.0
218,11.32679581,41.067797,0.4811033957390717,0.5188966042609281,0.0,0.0,0.0,1.0
219,11.943073891000001,39.916585,0.9512798394274088,0.04872016057259122,0.0,0.0,0.0,1.0
220,12.495750726000002,37.072039,0.8708506760585791,0.12914932394142087,0.0,0.0,0.0,1.0
221,12.06866808,44.668024,0.898509940959466,0.10149005904053404,0.0,0.0,0.0,1.0
222,13.460663550000001,40.285273,0.9501255256023327,0.04987447439766737,0.0,0.0,0.2371976292157618,1.0
223,16.793384,41.0488778,0.0,0.0,1.0,0.0,0.4372488750658767,1.0
224,10.67382235,41.768356,0.42057124272972407,0.5794287572702759,0.0,0.0,0.0,1.0
225,9.946039859999999,45.471916,0.9646152191445466,0.035384780855453254,0.0,0.0,0.0,1.0
226,13.119609630000001,47.434195,0.4318172401274611,0.5681827598725389,0.0,0.0,0.0,1.0
227,11.224283710000002,37.609525,0.8958465090268815,0.10415349097311837,0.0,0.0,0.009510572852387815,1.0
228,13.0331186,43.839048,0.40234429647019776,0.5976557035298022,0.0,0.0,0.0,1.0
229,10.955075820000001,36.077872,0.9791191943089832,0.020880805691016763,0.0,0.0,0.0,1.0
230,10.471552265256541,32.857767,0.9674936876059465,0.03250631239405355,0.0,4.263134699866585e-10,0.369938601200244,1.0
231,11.100344240000002,38.733016,0.9286993998259447,0.0713006001740554,0.0,0.0,0.0,1.0
232,10.633064211999999,36.016669,0.9837771281033083,0.016222871896691735,0.0,0.0,0.05703096620278278,1.0
233,11.77670475,40.543071,0.9224080628876105,0.07759193711238953,0.0,0.0,0.0,1.0
234,11.035274025,39.042637,0.9231322805961114,0.0768677194038886,0.0,0.0,0.016418577363696587,1.0
235,14.415098523,47.305713,0.9586453874673279,0.04135461253267206,0.0,0.0,0.0005082384850312222,1.0
236,9.91323597,36.292817,0.8524822467850478,0.14751775321495222,0.0,0.0,0.0,1.0
237,13.864050943,42.585481,0.9466842057149484,0.05331579428505173,0.0,0.0,0.029738665712129388,1.0
238,13.014795261999998,41.451387,0.9209867075968144,0.07901329240318558,0.0,0.0,0.025730245163974277,1.0
239,11.1251426979,43.902775,0.8932149558225715,0.10678504417742854,0.0,0.0,0.06183150529215203,1.0
240,10.05951347,41.79737,0.9299170050415284,0.07008299495847169,0.0,0.0,0.101988804176272,1.0
241,12.88299904,47.216222,0.8480460842573575,0.15195391574264244,0.0,0.0,0.0,1.0
242,14.114934539999998,48.132956,0.8881550802579102,0.1118449197420899,0.0,0.0,0.0,1.0
243,10.200156439999999,34.308033,0.8168161612189341,0.1831838387810659,0.0,0.0,0.0,1.0
244,10.904873039999998,40.566928,0.9298102050683733,0.07018979493162657,0.0,0.0,0.0,1.0
245,11.202405225,41.784816,0.9783874495468543,0.021612550453145623,0.0,0.0,0.015331621362248115,1.0
246,11.172355269999999,47.550479,0.851078103131266,0.14892189686873403,0.0,0.0,0.0,1.0
247,13.713394987700001,40.790504,0.9557491309303371,0.04425086906966288,0.0,0.0,0.0015633949123153314,1.0
248,15.557923892100002,53.886258950000006,0.8826209351500734,0.11124779639919913,0.0061312684507273665,0.0,0.0,1.0
249,10.460316622999999,40.994457,0.9527682967932597,0.04723170320674021,0.0,0.0,0.9999999960623703,1.0
250,11.36099587,35.742396,0.3611107375160414,0.6388892624839586,0.0,0.0,0.0,1.0
251,11.28304208,42.723577,0.938168790307015,0.06183120969298515,0.0,0.0,0.0728232808657716,1.0
252,12.4760653,47.67666,0.9717650610581703,0.028234938941829706,0.0,0.0,0.06613590396794174,1.0
253,9.38549313,34.40000507,0.9636583055141289,0.0,0.036341694485871226,0.0,0.190996209866876,1.0
254,10.97214914,43.016476,0.889074012921448,0.11092598707855177,0.0,0.013806273629527702,0.0,0.999339
255,14.628122468,51.289805,0.8812734012958796,0.11872659870412036,0.0,0.0,0.0,1.0
256,9.216264408999999,42.437057,0.952244397829734,0.047755602170265886,0.0,0.0,0.02154952507165089,1.0
257,13.384371956,44.099554,0.8929510275896593,0.10704897241034071,0.0,0.0,0.0,1.0
258,13.701220699999999,44.267281,0.38497160541082626,0.6150283945891737,0.0,0.0,0.0,1.0
259,10.118767380000001,29.798428,0.947254733741671,0.05274526625832898,0.0,0.0,0.0,1.0
260,12.5544463962,48.225606,0.9568937741928936,0.04310622580710647,0.0,0.0,0.0013496931902807004,1.0
261,12.780968851999999,44.374277,0.9862757431630761,0.01372425683692391,0.0,0.0,0.013755450361384041,1.0
262,10.881976884,41.934829,0.8002003000372996,0.1997996999627003,0.0,0.0,0.034620647375982784,1.0
263,11.270303160000001,41.420884,0.9263630070599628,0.07363699294003727,0.0,0.0,0.07230210284111467,1.0
264,10.593699449999999,42.401127,0.8902493883155781,0.10975061168442193,0.0,0.0,0.0,1.0
265,9.6313372691,38.096364,0.8674840036073013,0.13251599639269868,0.0,0.0,0.0005708761118976754,1.0
266,14.11665432,48.118193,0.878222296596565,0.12177770340343491,0.0,0.0,0.0,1.0
267,12.091799389,40.37752846,0.4670399317888948,0.5274714612725259,0.005488606938579218,0.0,0.0,1.0
268,14.079599518999999,43.200505,0.9716550355138784,0.028344964486121595,0.0,0.0,1.000000006910475,1.0
269,9.57906855,38.565897,0.7511143317010279,0.24888566829897207,0.0,0.0,0.0,1.0
270,9.920905681,39.484575,0.9471324752647305,0.05286752473526936,0.0,0.0,0.018650394649274597,1.0
271,11.053838854,38.950526,0.3245241667007094,0.6754758332992906,0.0,0.0,0.0,1.0
272,13.487894842,47.686234,0.9220878388426976,0.0779121611573024,0.0,0.0,0.027249069153529416,1.0
273,13.267472033,45.11289,0.8844447295713089,0.11555527042869086,0.0,0.0,0.007147599304297478,1.0
274,10.567006366000001,43.495358,0.40360482480313514,0.5963951751968648,0.0,0.0,0.017636602472934526,1.0
275,10.657638659999998,42.695134,0.8919060518840296,0.10809394811597049,0.0,0.0,0.03448530878245511,1.0
276,9.85412475,32.693244,0.8971729864219881,0.10282701357801202,0.0,0.0,0.0,1.0
277,9.62937533,36.617146,0.8813071466519079,0.1186928533480921,0.0,0.0,0.0,1.0
278,10.050592960000001,37.083633,0.8383808433173359,0.16161915668266424,0.0,0.0,0.0,1.0
